"SourceTextTitle","SourceTextCode","CharacterName","AKA","Race","Gender","Class","Rank","Vitality","Family","Occupation","SpecificJob","Home","DateOfBirth","FirstAppearence","Biography","CauseOfDeath","col","dob_span","glue","hover","lab","location","mark","Narrator","none","Origin","OtherTexts","OtherTextsTEMP","Real","wid","x","y","Sort Name","Nid","IndividualGroup","Disability","Ethnicity","Ontological Status","ChangesClass","CharacterKey","CharacterKeyID","Parent","financial_status","social_status","family_new","date_of_death"
"Intruder in the Dust","ID","Unnamed Jefferson Children","","White","Multi Gender Group","MultiClass Group","Minor","Alive","","","","","","Jefferson Blacksmith Shop","<p>The white children of Jefferson don't directly appear anywhere in the story, but Chick thinks of them three times.  He remembers when he and the other ""children on [his] street"" played a card game with ""an old lady"" who lived nearby (58).  And he notes the absence of the children who should have been on their porches on Sunday morning, ""fresh and scrubbed for Sunday school with clutched palm-sweaty nickels"" - but ""perhaps by mutual consent"" Sunday school has been cancelled (38).  School for both the white and Negro children is cancelled on Monday, which prompts Chick again to describe who should be on the streets but aren't: ""children fresh for Monday morning with books and paper bags of recess-time lunches"" (131).</p><br />","","","","","","","","","","","","","","","","","","Unnamed Jefferson Children","8095","Group","","","","0","Unnamed Jefferson Children 3","20918","","","","",""
"Intruder in the Dust","ID","Unnamed Spinster","","White","Male","Middle Class","Minor","Dead","","","","","","County Jail","<p>This ""old lady, dead now"" is called a ""spinster"" by the narrator.  She was ""a neighbor"" of Chick Mallison, who baked treats for ""all the children on the street"" and taught them to play a card game that she made sure she won (58).</p><br />","","","","","","","","","","","","","","","","","","Unnamed Spinster","8096","Individual","","","","0","Unnamed Spinster","23115","","","","",""
"Intruder in the Dust","ID","Littlejohn and Greenleaf and Armstead and Millingham and Bookwright","Armstid","White","Multi Gender Group","Lower Class","Minor","Alive","","Farming","Farmers","Frenchman's Bend","","Beat Four Boundary Line","<p>According to Gavin's ideas, the immigrants who settled in the flatter parts of Yoknapatawpha, ""the people named Littlejohn and Greenleaf and Armstead and Millingham and Bookwright,"" are different from ones with names like Gowrie, whose ancestors came from ""the Scottish highlands"" (146, 145).  Presumably more English, that first group moved to ""the broad rich easy land where a man can raise something he can sell openly in daylight"" (146); the implied contrast is with moonshine.  (There is a Confederate General named Armstead mentioned in the novel, but his name is actually 'Armistead' and he's from North Carolina.  Members of the <em>Armstid</em> family appear in 9 other Yoknapatawpha fictions, and presumably that is the name Faulkner meant to use on this list.)</p><br />","","","","","","","","","","","","","","","","","","Littlejohn and Greenleaf and Armstead and Millingham and Bookwright","8097","Group","","","","0","Major Frenchman&#039;s Bend Families","22496","","","","",""
"Intruder in the Dust","ID","Unnamed Ancestors of Chick Mallison","","White","Multi Gender Group","Indeterminable","Peripheral","Dead","","","","Scotland","","Caledonia Chapel Cemetery","<p>The hills in Beat Four remind Chick Mallison that his ancestors came to Yoknapatawpha from Scotland by way of Carolina.</p><br />","","","","","","","","","","","Scotland","","","","","","","Unnamed Ancestors of Chick Mallison","8098","Group","","","","0","Unnamed Ancestors of Chick Mallison","23072","","","","",""
"Intruder in the Dust","ID","Unnamed Justice of the Peace","","White","Male","Indeterminable","Peripheral","Alive","","Administrative","Justice","","","Stevens-Mallison House","<p>Chick thinks he and his Uncle Gavin will have to ""find a J.P.,"" a Justice of the Peace, to get legal permission to exhume Vinson Gowrie's body (72).</p><br />","","","","","","","","","","","","","","","","","","Unnamed Justice of the Peace","8099","Individual","","","","0","Unnamed Justice of the Peace 9","20493","","","","",""
"Intruder in the Dust","ID","Unnamed Farmer","","White","Male","Lower Class","Peripheral","Alive","","Farming","Farmer","","","Stevens-Mallison House","<p>When Chick sees a truck parked outside his house, he assumes it belongs to someone like ""a farmer whose stray cow or mule or hog had been impounded by a neighbor"" (72).  He even imagines what this hypothetical person looks like: ""a man with a shaved sun-burned neck in neat tieless Sunday shirt and pants"" (73).</p><br />","","","","","","","","","","","","","","","","","","Unnamed Farmer","8100","Individual","","","Created by a Character in Text","0","Unnamed Farmer 4","20877","","","","",""
"Intruder in the Dust","ID","Unnamed Modern Townspeople","","White","Multi Gender Group","Middle Class","Peripheral","Alive","","","","","","Jefferson Courthouse and Square","<p>For most of <em>Intruder in the Dust</em> the town streets are thronged with people, mostly men, who anticipate the lynching as a kind of drama.  It's not clear how many of the men in this mob are residents of Jefferson, rather than country people who've driven into town.  In the description of the neighborhood where Eunice Habersham lives, however, the narrator describes the newer residents of Jefferson as a group.  They are ""prosperous young married couples"" with ""two children each"" and ""an automobile"" and ""memberships in the country club and the bridge clubs and the junior rotary"" (118).  They live in ""houses designed in Florida and California"" that come with ""patented electric gadgets for cooking and freezing and cleaning"" (118).  The housework is done by ""colored maids"" while the housewives ""puff lipstick-stained cigarettes over shopping bags in the chain groceries and drug stores"" (118).  It seems that they are separate from the crowd in the streets.</p><br />","","","","","","","","","","","","","","","","","","Unnamed Modern Townspeople","8101","Group","","","","0","Unnamed Jefferson Townspeople 20","21369","","","","",""
"Intruder in the Dust","ID","Unnamed Women in Civil War Jefferson","","White","Female","MultiClass Group","Peripheral","Dead","","","","","","Worsham|Habersham House","<p>Old houses like Miss Habersham's ""still seem to be spellbound by the shades of women, old women still spinsters and widows waiting . . . waiting for the slow telegraph to bring them news of Tennessee and Virginia and Pennsylvania battles"" (117).</p><br />","","","","","","","","","","","","","","","","","","Unnamed Women in Civil War Jefferson","8102","Group","","","","0","Unnamed Women in Civil War Jefferson","23121","","","","",""
"Intruder in the Dust","ID","Unnamed Negro Street Crews","","Black","Male","Free Black","Minor","Alive","","Administrative","Town Maintenance","","","Jefferson Courthouse and Square","<p>Like the other black inhabitants of Jefferson and Yoknapatawpha, the ""street department crews"" are no where to be seen on the Monday after Lucas is arrested, though this doesn't prevent the narrator from describing their usual employment: ""flushing the pavement with hoses and sweeping up the discarded Sunday papers and empty cigarette packs"" (119).  One irony of <em>Intruder in the Dust</em> is that the absence of the black population results in the narrative describing them in more detail than any other Yoknapatawpha fiction provides.</p><br />","","","","","","","","","","","","","","","","","","Unnamed Negro Street Crews","8103","Group","","","","0","Unnamed Negro Street Crews","23117","","","","",""
"Intruder in the Dust","ID","Unnamed Groom","","White","Male","Lower Class","Minor","Alive","","Sales and Service","Stableman","","","Stevens-Mallison House","<p>This ""groom"" delivers Chick's horse Highboy to the Mallison house (123).  This is the kind of job that is often performed by blacks in Faulkner's fiction, but in this case there is no hint of an African American dialect in his voice.</p><br />","","","","","","","","","","","","","","","","","","Unnamed Groom","8104","Individual","","","","0","Unnamed Groom 1","20900","","","","",""
"Intruder in the Dust","ID","Unnamed School Superintendent","","White","Male","Middle Class","Minor","Alive","","Administrative","School Superintendent","","","Jefferson Courthouse and Square","<p>The superintendent of the schools in Jefferson calls Gavin Stevens to ask whether to have school on Monday.</p><br />","","","","","","","","","","","","","","","","","","Unnamed School Superintendent","8105","Individual","","","","0","Unnamed School Superintendent","23114","","","","",""
"Intruder in the Dust","ID","Unnamed School Bus Drivers","","White","Male","Lower Class","Minor","Alive","","Transportation","School Bus Driver","","","Jefferson Courthouse and Square","<p>Mondays through Fridays these ""owner-contractor-operators"" drive the buses that carry the children of the county to school in town, but on Saturdays and holidays they turn the buses into ""pay-passenger transport,"" charging the country people a fare to bring them to Jefferson (132).</p><br />","","","","","","","","","","","","","","","","","","Unnamed School Bus Drivers","8106","Group","","","","0","Unnamed School Bus Drivers","23113","","","","",""
"Intruder in the Dust","ID","Unnamed Bailiff","","White","Male","Lower Class","Peripheral","Alive","","Administrative","Courtroom Bailiff","","","Jefferson Courthouse and Square","<p>Another character created in Chick's imagination (though clearly based on an actual public official), this ""sheriff's officer"" opens the hypothetical trial of Beat Four's character with the customary ""Oyez Oyez This honorable court . . ."" (134).</p><br />","","","","","","","","","","","","","","","","","","Unnamed Bailiff","8107","Individual","","","Created by a Character in Text","0","Unnamed Bailiff 4","20743","","","","",""
"Intruder in the Dust","ID","Unnamed Municipal Officials","","White","Male","Middle Class","Minor","Alive","","Administrative","Town Officials","","","County Jail","<p>While ""Lawyer"" Stevens and Sheriff Hampton seem to take charge of the events in Jefferson, the narrative does remind readers that the town and county have the usual elected officials.  The out-of-town architect who wants to buy the jail door takes his request to ""the mayor and the alderman and at last the board of supervisors"" (54).  And Hampton does say he got the mayor's permission to give the night marshal Monday night off (216).</p><br />","","","","","","","","","","","","","","","","","","Unnamed Municipal Officials","8108","Group","","","","0","Unnamed Municipal Officials 2","20992","","","","",""
"Intruder in the Dust","ID","Unnamed Country People","","Multiracial Group","Multi Gender Group","MultiClass Group","Minor","Alive","","Farming","Farmers","","","Jefferson Courthouse and Square","<p>There are several different kinds of crowds in <em>Intruder in the Dust</em>.  This icon represents the country people, ""from the distant circumambient settlements and crossroads stores and isolate farms,"" who regularly come in to Jefferson to shop and do other kinds of business.  The last chapter opens with Chick watching them from the window of his uncle's office: ""people black and white"" (231), ""men and women and children too then and the old people and the babies and the young couples"" (230).   This is on a Saturday, when ""all the Negroes and most of the whites too from the county come in"" to town (23) - although not after word gets out about Lucas' arrest.  Ordinarily, on Monday some of these country people return to town for ""stock-auction day at the sales barns behind the Square"" (131); Chick describes this kind of crowd too (made up mostly of men, though some women come too) even though on the Monday in the story they stay away from town.</p><br />","","","","","","","","","","","Yoknapatawpha","","","","","","","Unnamed Country People","8109","Group","","","","0","Unnamed Country People 5","20855","","","","",""
